19215,5928,1420,641,646,511,527,3152,3290
19215,5928,1410,663,660,544,513,3134,3318
19215,5928,1426,610,666,552,530,3084,3305
19215,5928,1472,612,654,522,540,3091,3332
19215,5928,1462,675,640,490,575,3137,3335
19215,5928,1462,633,666,538,524,3116,3336
19215,5928,1413,659,659,492,541,3113,3317
19215,5928,1403,640,638,514,581,3090,3286
19215,5928,1435,706,648,465,523,3151,3326
19215,5928,1412,660,621,475,557,3177,3270
19215,5928,1474,662,644,562,535,3148,3278
19215,5928,1502,660,682,504,544,3156,3332
19215,5928,1431,666,635,463,545,3134,3300
19215,5928,1441,753,619,448,574,3192,3291
19215,5928,1452,646,666,497,529,3140,3318
19215,5928,1433,606,614,513,560,3076,3310
19204,5938,1422,600,680,472,618,3100,3321
19181,5958,1449,591,640,474,552,3042,3443
19156,5983,1423,612,701,561,504,2655,3340
19133,6007,1359,660,679,500,500,2429,3410
19110,6031,1386,676,673,536,517,2161,3001
19086,6055,1341,664,719,579,500,1938,3087
19060,6078,1360,696,730,601,483,1812,3219
19038,6099,1314,656,734,581,445,1701,3182
19013,6120,1283,761,736,579,524,1742,3126
18988,6143,1247,708,739,609,484,1517,3118
18964,6166,1273,779,775,580,483,1417,3058
18941,6189,1363,763,767,612,548,1334,3020
18918,6212,1460,853,778,600,463,1328,2955
18894,6235,1394,812,825,652,527,1248,2941
18869,6259,1410,840,854,683,480,1171,2896
18847,6282,1217,868,914,676,476,1146,2879
18824,6304,1414,909,877,765,534,1060,2813
18802,6327,1398,918,936,743,489,1038,2791
18777,6349,1330,985,948,743,504,1022,2752
18756,6370,1236,991,981,805,469,996,2685
18734,6390,1095,1063,1010,780,540,989,2665
18712,6411,1079,1100,1096,785,508,956,2605
18690,6434,1041,1097,1128,864,495,914,2649
18667,6457,1041,1155,1160,817,523,882,2564
18646,6479,1038,1209,1204,863,533,896,2555
18625,6501,1091,1256,1290,927,459,843,2590
18602,6523,1117,1334,1352,984,467,843,2512
18581,6545,1235,1459,1420,1037,468,841,2492
18559,6566,1342,1507,1487,1045,515,796,2537
18538,6587,1344,1621,1567,1135,502,772,2452
18515,6609,1456,1728,1704,1181,498,818,2433
18492,6630,1561,1890,1814,1245,477,785,2378
18469,6649,1848,1997,1961,1375,403,768,2282
18446,6670,2005,2211,2100,1418,513,746,2274
18434,6683,2005,2445,2297,1575,476,770,2205
18431,6686,2199,2664,2489,1690,491,695,2209
18431,6686,2196,2782,2561,1661,495,743,2176
18432,6686,2181,2704,2512,1637,484,739,2192
18421,6673,2181,2675,2499,1649,506,707,2173
18402,6656,2410,2701,2451,1620,480,733,2171
18384,6637,2410,2694,2246,1327,462,609,2111
18368,6619,2566,2704,2062,1175,481,1160,2086
18350,6601,2762,2628,1873,971,477,1171,1883
18331,6584,2765,2495,1725,841,498,919,1867
18312,6566,2765,2340,1388,686,694,1230,1731
18296,6546,2718,2173,1226,586,332,1421,1773
18277,6528,2651,1948,1037,541,328,1612,1946
18259,6509,2523,1723,881,557,298,1984,1318
18241,6491,2363,1565,772,560,862,2296,1565
18222,6473,2220,1347,661,527,588,2648,1620
18205,6454,1960,1136,632,542,537,2904,1780
18188,6436,1826,993,576,549,591,3203,1797
18171,6419,1585,793,602,503,647,3471,1842
18153,6402,1388,649,642,567,592,3616,1904
18138,6385,1182,552,620,473,531,3666,1897
18135,6380,1062,584,577,458,530,3796,1904
18135,6380,913,541,580,438,508,3783,1912
18135,6380,954,517,611,466,546,3793,1912
18135,6380,956,553,535,430,484,3791,1875
18135,6380,904,541,575,476,517,3771,1884
18118,6391,904,548,592,483,541,3793,1885
18099,6413,909,566,552,460,505,3742,1900
18077,6439,1013,599,611,464,409,3306,1954
18053,6461,996,570,575,447,501,2862,1888
18030,6482,996,519,646,480,535,2536,1931
18008,6504,963,574,574,497,547,2274,1857
17987,6527,970,531,622,497,526,2101,1865
17965,6549,982,564,573,560,532,1935,1848
17942,6571,910,580,646,512,579,1749,1867
17920,6593,926,629,601,503,534,1721,1845
17898,6615,937,627,675,557,534,1592,1862
17877,6637,902,586,686,538,569,1495,1884
17855,6658,958,614,720,574,555,1427,1864
17833,6680,964,617,711,563,575,1325,1838
17811,6703,989,641,677,593,630,1270,1825
17789,6728,951,657,711,572,579,1245,1869
17766,6751,950,625,723,569,575,1185,1822
17742,6777,974,688,756,573,598,1120,1823
17719,6802,997,699,844,610,618,1088,1904
17696,6826,1032,700,786,637,530,1003,1843
17673,6849,1011,723,772,652,529,990,1830
17650,6872,972,744,855,668,567,944,1862
17628,6895,951,796,790,620,575,987,1798
17602,6919,1016,825,813,697,563,892,1809
17578,6942,1000,825,876,712,617,876,1834
17554,6967,981,832,835,668,638,857,1805
17531,6991,1039,881,949,759,589,823,1796
17507,7016,966,890,951,756,644,790,1795
17482,7040,1011,931,963,741,607,782,1789
17458,7064,980,1021,1004,799,561,871,1812
17435,7086,967,986,1157,802,550,732,1848
17412,7109,985,1080,1076,857,586,757,1793
17390,7131,939,1054,1133,869,588,732,1804
17366,7154,973,1165,1149,1003,619,739,1813
17343,7178,1029,1220,1281,927,576,803,1827
17320,7202,1046,1251,1327,1010,703,728,1854
17298,7226,1223,1305,1330,1025,682,640,1798
17276,7249,1227,1399,1491,1124,555,719,1843
17255,7273,1227,1462,1569,1141,558,632,1825
17234,7296,1269,1624,1691,1180,538,711,1821
17211,7318,1349,1679,1755,1306,619,640,1790
17189,7339,1481,1795,1877,1424,654,602,1809
17167,7362,1482,1941,2056,1495,539,629,1833
17146,7384,1607,2130,2238,1643,406,621,1820
17125,7404,1712,2261,2417,1741,469,668,1839
17103,7426,1891,2577,2742,1960,536,597,1883
17081,7451,2329,2816,3060,2102,533,593,1872
17059,7476,2591,3380,3534,2469,535,560,1874
17049,7493,2591,3837,4060,2859,633,512,1831
17046,7500,2883,4059,4060,3356,548,558,1864
17046,7499,3016,4059,4059,3497,552,631,1879
17046,7499,2981,4058,4055,3497,567,551,1897
17046,7499,2981,4058,4055,3497,567,551,1897
17026,7474,3018,4060,4056,3475,525,572,1861
17007,7452,3340,4058,4056,3077,578,606,1855
16983,7436,3781,4058,4059,2479,350,613,1807
16962,7420,4052,4057,4060,2132,923,530,1805
16943,7401,4054,4060,3579,1781,551,880,1685
16924,7383,4054,4059,3168,1391,528,841,1584
16907,7367,4054,4059,2565,1122,522,791,1533
16890,7348,4056,4057,2245,908,428,958,1612
16874,7327,4049,3952,1831,723,447,1151,1339
16856,7309,4053,3425,1450,653,798,1333,1778
16837,7291,4053,3002,1176,711,1141,1582,1975
16819,7272,3837,2384,986,683,418,1731,2222
16801,7254,3837,2105,756,599,449,2015,2367
16784,7236,3392,1676,736,531,522,2144,2604
16766,7218,2493,1404,682,472,492,2316,2697
16748,7200,2493,1049,666,533,481,2492,2809
16730,7182,2081,884,734,555,467,2540,2894
16711,7165,1438,693,644,518,491,2664,2918
16707,7160,1155,686,560,637,468,2715,2883
16708,7160,1241,658,638,504,476,2753,2852
16708,7160,1241,624,616,535,476,2734,2850
16708,7160,1238,668,593,537,450,2778,2847
16708,7160,1238,668,593,537,450,2778,2847
16694,7172,1247,653,713,529,479,2652,2862
16674,7194,1247,660,588,489,443,2624,2862
16648,7221,1211,696,601,525,419,2479,2814
16622,7244,1208,672,590,588,401,2161,2810
16598,7266,1273,687,609,495,393,2008,2788
16574,7290,1167,756,622,602,410,1860,2721
16550,7313,1167,728,716,605,376,1732,2815
16525,7334,1128,757,701,604,496,1638,2681
16504,7357,1188,737,709,666,377,1553,2695
16482,7378,1122,749,688,670,435,1422,2650
16460,7399,1123,758,748,689,451,1346,2582
16437,7420,1137,741,735,568,451,1348,2594
16414,7446,1125,807,769,712,493,1253,2601
